# Clock	In Chain	On Target
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	0	0
65	0	0
66	0	0
67	0	0
68	0	0
69	0	0
70	0	0
71	0	0
72	0	0
73	0	0
74	0	0
75	0	0
76	0	0
77	0	0
78	0	0
79	0	0
80	0	0
81	0	0
82	0	0
83	1	0
84	1	0
85	1	0
86	1	0
87	1	0
88	1	0
89	1	0
90	1	0
91	1	0
92	1	0
93	1	0
94	1	0
95	1	0
96	1	0
97	1	0
98	1	0
99	1	0
100	2	0
101	2	0
102	2	0
103	2	0
104	2	0
105	2	0
106	2	0
107	2	0
108	2	0
109	3	0
110	4	0
111	4	0
112	4	0
113	4	0
114	4	0
115	4	0
116	4	0
117	4	0
118	4	0
119	4	0
120	4	0
121	4	0
122	4	0
123	4	0
124	4	0
125	4	0
126	4	0
127	4	0
128	4	0
129	4	0
130	4	0
131	4	0
132	4	0
133	3	0
134	3	0
135	3	0
136	3	0
137	3	0
138	3	0
139	2	0
140	2	0
141	2	0
142	4	0
143	3	0
144	3	0
145	2	0
146	2	0
147	2	0
148	2	0
149	3	0
150	3	0
151	3	0
152	3	0
153	3	0
154	3	0
155	3	0
156	3	0
157	3	0
158	3	0
159	3	0
160	3	0
161	3	0
162	3	0
163	3	0
164	3	0
165	3	0
166	3	0
167	3	0
168	3	0
169	3	0
170	3	0
171	3	0
172	3	0
173	3	0
174	3	0
175	3	0
176	3	0
177	3	0
178	3	0
179	3	0
180	3	0
181	3	0
182	3	0
183	3	0
184	3	0
185	3	0
186	3	0
187	3	0
188	3	0
189	3	0
190	3	0
191	3	0
192	3	0
193	2	0
194	3	0
195	3	0
196	3	0
197	3	0
198	3	0
199	3	0
200	3	0
201	3	0
202	3	0
203	3	0
204	3	0
205	3	0
206	3	0
207	3	0
208	3	0
209	3	0
210	3	0
211	3	0
212	3	0
213	3	0
214	3	0
215	3	0
216	3	0
217	3	0
218	3	0
219	3	0
220	3	0
221	3	0
222	3	0
223	3	0
224	3	0
225	3	0
226	3	0
227	3	0
228	3	0
229	3	0
230	3	0
231	3	0
232	3	0
233	2	0
234	2	0
235	2	0
236	2	0
237	2	0
238	2	0
239	2	0
240	2	0
241	2	0
242	2	0
243	3	0
244	3	0
245	3	0
246	3	0
