# Clock	In Chain	On Target
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	1	0
22	1	0
23	1	0
24	1	0
25	1	0
26	1	0
27	1	0
28	1	0
29	1	0
30	1	0
31	1	0
32	1	0
33	1	0
34	1	0
35	1	0
36	1	0
37	1	0
38	1	0
39	1	0
40	1	0
41	1	0
42	1	0
43	1	0
44	1	0
45	1	0
46	1	0
47	1	0
48	1	0
49	1	0
50	1	0
51	1	0
52	1	0
53	1	0
54	1	0
55	1	0
56	1	0
57	1	0
58	1	0
59	1	0
60	1	0
61	1	0
62	1	0
63	1	0
64	1	0
65	1	0
66	1	0
67	1	0
68	1	0
69	1	0
70	1	0
71	1	0
72	1	0
73	1	0
74	1	0
75	1	0
76	1	0
77	1	0
78	1	0
79	1	0
80	1	0
81	1	0
82	1	0
83	1	0
84	1	0
85	1	0
86	1	0
87	1	0
88	1	0
89	1	0
90	1	0
91	1	0
92	1	0
93	1	0
94	1	0
95	1	0
96	1	0
97	1	0
98	1	0
99	1	0
100	1	0
101	1	0
102	2	0
103	2	0
104	2	0
105	2	0
106	2	0
107	2	0
108	2	0
109	2	0
110	2	0
111	2	0
112	2	0
113	2	0
114	2	0
115	2	0
116	2	0
117	2	0
118	2	0
119	2	0
120	2	0
121	2	0
122	2	0
123	2	0
124	2	0
125	2	0
126	2	0
127	2	0
128	2	0
129	2	0
130	2	0
131	2	0
132	2	0
133	2	0
134	2	0
135	3	0
136	3	0
137	3	0
138	3	0
139	3	0
140	3	0
141	3	0
142	3	0
143	3	0
144	3	0
145	3	0
146	3	0
147	3	0
148	3	0
149	3	0
150	4	0
151	4	0
152	4	0
153	4	0
154	4	0
155	4	0
156	4	0
157	4	0
158	4	0
159	4	0
160	4	0
161	4	0
162	4	0
163	4	0
164	4	0
165	4	0
166	4	0
167	4	0
168	4	0
169	4	0
170	4	0
171	4	0
172	4	0
173	4	0
174	4	0
175	4	0
176	4	0
177	4	0
178	4	0
179	4	0
180	4	0
181	4	0
182	4	0
183	4	0
184	3	0
185	3	0
186	3	0
187	3	0
188	3	0
189	3	0
190	3	0
191	5	0
192	5	0
193	5	0
194	5	0
195	5	0
196	5	0
197	5	0
198	5	0
199	5	0
200	5	0
201	5	0
202	5	0
203	5	0
204	5	0
205	5	0
206	5	0
207	5	0
208	5	0
209	5	0
210	5	0
211	5	0
212	5	0
213	5	0
214	5	0
215	5	0
216	5	0
217	4	0
218	4	0
219	4	0
220	4	0
221	4	0
222	4	0
223	4	0
224	4	0
225	4	0
226	4	0
227	4	0
228	4	0
229	4	0
230	4	0
231	4	0
232	5	0
233	5	0
234	5	0
235	5	0
236	5	0
237	5	0
238	5	0
239	5	0
240	5	0
241	5	0
242	5	0
243	5	0
244	5	0
245	5	0
246	5	0
